,0,1
771,10,ooBBBKCCCoJKHAAoJKHDDDEEIooFFFIoooGG
772,10,GIBBCCGIDDDLHIAAKLHEEoKoHoJFFoooJooo
773,10,EooHooEGoHBBFGAAIKFCCCIKDDooJKooooJo
774,10,IoBBCCIoJoDDAAJoKLxFFoKLoooooMoGGHHM
775,10,oBBBHoooCCHoAAoGHoFooGDDFooGooFEEEoo
776,10,ooBBoooooHCCAAoHJKGDDDJKGooIJxxooIoo
777,10,HoIBBoHoICCxHAAJoKoooJoKoooxooFFGGGo
778,10,ooxCCCDDooJKAAooJKIooooKIEEFFoIoGGHH
779,10,ooIBBBGoIJoxGAAJKLoHDDKLoHoooooHxFFo
780,10,oGHBBooGHoIJoGAAIJooxDDoEEEoooFFFooo
781,10,FBBCCoFooHIJAAoHIJoooHooGoooxoGEEEoo
782,10,oooooKoBBoJKFAAoJKFoICCCGHIoooGHDDEE
783,10,BBGCCJoFGoHJoFAAHJDDooIoooooIooooEEE
784,10,oJLBBBoJLCCCIAAooMIKDDxMoKoxGGHHHooo
785,10,ooHBBoooHoKoAAHIKooCCIoooDDJxoxGGJoo
786,10,oGoJBBoGIJoooHIAALoHCCKLooooKxEEoxoo
787,10,oHBBooxHDDoxGAAJooGoIJooooIFFFoooooo
788,10,BBBCCLoooJKLAAoJKLDDoxooIooFFoIGGGHH
789,10,oBBoooooooGHoAAoGHCCCoGoooFoooxoFEEo
790,10,BBBCCIooooHIooAAHoooDDoooEEGFFoooGoo
791,10,DFBBCCDFoGHJEAAGHJEoooIJEoooIooooooo
792,10,BBCCKooDDJKooAAJooooIEEEooIFFooGGGxo
793,10,xCCDDoEEooMoHAAoMoHJKFFFIJKLooIGGLoo
794,10,BBCCoxoHEEoKoHIAAKooIJFFooIJoooooxoo
795,10,HBBoooHooxoxHAAJoKooIJoKooIEEoFFFGGo
796,10,IKBBCCIKDDMoJAALMoJooLEEJoFFooooxHHH
797,10,ooBBoxoooIoJAAoIoJooxIEEHoFFooHGGGoo
798,10,oBBCCCoDDKEEoAAKoLoFFKoLxoJHHoooJIII
799,10,ooooooGxCCooGAAJooooIJDDHoIJoKHEEFFK
800,10,GoBBoKGCCCoKAAIJoKooIJoooHIxoooHEExo
801,10,oooIBBoooIoJGAAIoJGxDDoKHoEEoKHFFFoo
802,10,ooIooxooIooKAAJooKGoJCCCGHDDooGHEEFF
803,10,ooxHooooGHooAAGHoooFoCCCoFDDoIEEoooI
804,10,GooBBoGCCDDKHAAoIKHoooIoEEooJoFFFoJo
805,10,ooGBBxooGIJKAAHIJKooHooKoDDxooooooFF
806,10,BBCCJKooDDJKooAAoKoxoIFFoooIGGoooxoo
807,10,xoHoCCooHDDooAAoIooEEoIJoxGGGJoooooo
808,10,oooGooDooGoHDAAGoHDEBBBooEFoooCCFooo
809,10,oooooJoBBooJoAAooJooICCCoHIoDDxHFFGG
810,10,HBBxDDHIooLooIAALoooJKEEooJKoooFFFox
811,10,xHCCKLGHoJKLGAAJooooIDDDooIoooEEExoo
812,10,BBooxoFoooIoFAAoIoGoHDDDGoHooJooEEEJ
813,10,oFBBJKoFoIJKAAHIoKoGHCCCoGxoooEEoooo
814,10,oEGHBBoEGHIooFAAIooFooxJDDoooJoooooo
815,10,oooGBBoFoGHJoFAAHJEoooIJEoooIoECCDDD
816,10,BBoooLoICCCLoIAAKoDDJoKoxoJoFFGGGHHo
817,10,oGBBoLoGIKoLAAIKooooJCCCFHJoooFHDDEE
818,10,xCCCoooDDJoooAAJoooHIEExoHIoooGGIooo
819,10,oBBBoooooHooAAoHoooooHCCoGDDIooGEEIx
820,10,GBBBooGoHCCCAAHIoJooHIoJoxEEoKoFFooK
821,10,oBBBoooooGCCAAoGIJoooHIJoFoHxJoFEEoo
822,10,ooGBBxFoGHJoFAAHJoDDDIoooEEIoooooooo
823,10,HoKBBoHoKoLMHAAoLMIJCCDDIJoEEoFFoxoo
824,10,oBBCCoooKLoMAAKLoMxJEEFFoJGGooHHIIoo
825,10,ooGBBBEoGHIJEAAHIJFCCHooFoooxooooooo
826,10,ooJBBBxoJDDDIAAooKIEEoxKGGoooLHHoooL
827,10,EoFBBxEoFDDKEAAHJKooGHJoooGIJooooIoo
828,10,ooxoCCooLoDDAALooMKEEFFMKGGooxIIIJJo
829,10,BBBooLooJCCLAAJKoMHDDKoMHIooooxIFFox
830,10,IBBCCCIDDDKLIJAAKLoJEEExGGooooHHoooo
831,10,oxCCKLDDoIKLGAAIoLGEEEooHooJooHooJFF
832,10,BBCCIoFooHIJFAAHoJFoGoooooGDDxoooooo
833,10,oxoCCCDDoIJKAAoIJKHEEEJLHoFFoLxooooo
834,10,IxCCDDIEEEKLAAoJKLoooJFFooGGoooooxoo
835,10,HoooBBHCCCKLAAoJKLDDoJKoIEEEoxIoGGGo
836,10,oBBBoJooCCxJAAoHIJoGoHIooGEEEoooooFF
837,10,ooHBBJGoHIoJGAAIoKoCCooKoooxoKooEEFF
838,10,BBCCKoooDDKoAAoJKooooJEExoGGGooHHIIo
839,10,FooooxFCCCHIAAoGHIoooGoooooGDDoEEEoo
840,10,oxoICCxooIJLHoAAJLHEEEKLFFooKoGGoooo
841,10,ooooHoBBooHJEAAGIJEooGIoFooGCCFDDDoo
842,10,oooIBBoHoIJooHAAJKoxxEEKooFFooooooGG
843,10,oooooIBBCCHIoAAoHIooFGooooFGDDoooEEE
844,10,oxCCKoooGoKoAAGIooooHIDDFoHJooFEEJoo
845,10,ooBBBKoCCDDKAAIoJKooIoJooEEFFoooGGHH
846,10,ooKBBxDDKoMoJoAAMoJxoLFFGGGLooHHIIIo
847,10,ooBBoJxoDDoJooHAAJooHIoooEEIFFoooGGG
848,10,EoGBBoEoGHoJFAAHIJFCCoIoFoooxooooooo
849,10,GBBCCKGDDDoKAAIJoKoHIJEEoHoooooooxoo
850,10,ooBBoooooHCCAAoHoooooHDDEEEFFIoGGGoI
851,10,HoBBooHCCCooHAAIoooooIDDEEoIoJooxGGJ
852,10,oBBooooooIoooAAIooCCHIoooGHDDooGEExo
853,10,ooCCoKooDDoKxoAAoKIEEEooIFFJGGHHoJoo
854,10,xooCCoDDKoLMAAKoLMJEEFFoJoGGGoHHIIoo
855,10,ooooGoCooEGICAAEHIooDFHoooDFBBoooooo
856,10,oBBoIJCCCoIJAAHoooDDHoooGoHoooGEExoo
857,10,ooooIoBBoxIKGoAAJKGDDDJooooHEEFFoHoo
858,10,ooBBxJooxoIJoAAoIJooGHooooGHEEooooFF
859,10,oBBBoxDDDooooHAAoJoHEEoJoooIFFGGGIoo
860,10,DEBBHIDEoGHIDAAGoIooFoooooFCCCoooooo
861,10,xIoKCCHIoKDDHIAALoxoooLoooJFFoGGJooo
862,10,oBBCCKooooJKAAooJKHIoDDoHIEEFFoIooGG
863,10,oBBBIooooHIJAAoHIJGCCDDoGoEEEoFFoooo
864,10,oHooBBoHoIoJAAoIoJGoxDDKGEEEoKGoooFF
865,10,GoHBBxGoHIJKGAAIJKoooxoKEEooooFFoooo
866,10,oooooIooBBHIooAAHIoooGooFooGCCFDDDEE
867,10,BBxoooHooJDDHAAJoLooIEELooIoKxGGGoKo
868,10,oJoBBoHJoLMoHAALMoHoKCCxIoKEEoIFFGGo
869,10,ooJBBMoxJDDMAAJKLoHEEKLoHIoxoooIGGoo
870,10,GBBBooGoCCxLGAAJKLHIoJKoHIoEEoFFoooo
871,10,oGBBKooGxIKoAAHIooFoHDDoFooJooFEEJoo
872,10,BBCCJoooooJKAAHIoKooHIDDoEEEoxooGGoo
873,10,oGBBoKoGoIoKEAAIooEooJCCFoHJooFoHDDD
874,10,EoHBBxEoHIoKFAAIoKFGooJooGDDJooGoooo
875,10,GBBBCCGDDDIJAAoHIJoooHoooooHEEooFFoo
876,10,FoGBBBFoGCCJFAAHIJoooHIJooooxoEEoooo
877,10,ooBBoJoCCCIJooAAIJoDDDooEEoHFFoooHGG
878,10,ooHBBBFoHIooFAAIJKoGCCJKoGoooxoGoEEo
879,10,ooBBIooCCCIJAAoHIJoooHDDooEEEooFFGGo
880,10,EFoHooEFoHBBEFAAIJooooIJooGCCoDDGooo
881,11,oJBBCCHJKooMHJKAAMIDDDLxIoooLoIFFGGo
882,11,ooHBBBoFHCCCoFAAJKoFIoJKoGIooLoGDDxL
883,11,oooooooxHCCCooHAAJDDHoIJoGEEIKoGFFFK
884,11,GooHooGBBHCCAAoHIoooooIooDDDJooxFFJo
885,11,IBBCCCIooKoLAAoKoLJDDDEEJoooooFFGGox
886,11,HJBBCCHJooLMIKAALMIKDDEEoKooooFFGGoo
887,11,HBBBCCHooJoKHAAJoKIoxEELIooooLFFGGoo
888,11,BBCCCLooooKLoAAoKooxJEEooIJooxoIGGHH
889,11,oEBBCCoEGHooAAGHIooFGoIooFooJooFDDJo
890,11,BBCCKLoooJKLAAoJoooIDDEEoIooooFFGGxo
891,11,FBBBooFooHJKFAAHJKGoxDDLGooIoLEEEIoo
892,11,oooBBBxDDLEEAAKLoMJoKFFMJooooxJHHIII
893,11,BBBHooFooHoIFAAHoIFoxDDJGooooJGooEEE
894,11,BBCCoLDDoKoLIAAKoLIEExooGGJHHHooJooo
895,11,FBBICCFooIJoFAAIJLGHDDKLGHooKxoHoooo
896,11,FooIBBFoHIoJFoHAAJCCCoxKoGEEEKoGoooK
897,11,GBBBCCGDDoKLHIAAKLHIooKxHJoooooJFFFo
898,11,ooHoBBooHoCCooHAAJooxEEJoGoIoJoGoIFF
899,11,GBBBooGooJCCGAAJKLHIoxKLHIEEELoIooFF
900,11,oKBBCCoKDDMNAAoLMNJooLEEJFFFooJxHHII
901,11,oHooooFHBBCCFAAIJKFooIJKGooIJxGEEEoo
902,11,GBBBooGooIJoGAAIJoHxoIDDHoxFFKoooooK
903,11,ooooIJooFGIJAAFGIJEBBHCCEooHooEDDDoo
904,11,oooooJoooIoJAAoIoJHBBBCCHDDDEEHFFGGG
905,11,IBBBoxIDDKoLAAJKoLooJEEEoooooooxGGHH
906,11,ooJBBBFoJoCCFHKAAMGHKDDMGIKoLNGIEELN
907,11,oHBBCCoHJoxLAAJoKLoIEEKMoIoooMoFFGGM
908,11,oooIBBCCHIoJGoHAAJGDDDEEGoooooFFFooo
909,11,IBBCCxIooooLIAAoKLEEFFKoJoGGHHJooooo
910,11,oooxCCooxoooAAGoooFoGoHoFEEoHooooooo
911,11,HBBKCCHoJKoLIoJAALIoDDoxIoxGGooooooo
912,11,ooFoooooFBBBAAFoGIECCoGIEoooHoDDDoHo
913,11,ooxCCMxEEKoMAAJKooHoJFFFHIooLoHIGGLo
914,11,xoKLCCDDKLoMJAAooMJEEFFxooooooHHIIIo
915,11,BBoooxoooIJKAAoIJKHDDDEEHFFGGGHooooo
916,11,oLBBCCxLMEEEKoMAAOKFFoNOGGGxNPoIIJJP
917,11,EFoHBBEFoHIJEFAAIJxoGooJooGDDDoooooo
918,11,oooHIoxCCHIoAAGoooFoGoooFDDEEooooooo
919,11,oxCCDDooEELoooAALooFFKGGoooKoooHHIIx
920,11,IooxCCIDDxoLAAKooLJoKoFFJoKGGGHHHooo
921,11,ooIxCCooIoDDAAIooJEEEooJoFFoGGooooox
922,11,oxoCCoooooIooAAoIoxEEoIoGoHoooGoHFFo
923,11,oHBBxooHIDDDooIAAKEEIoJKGFFoJLGoooJL
924,11,ooHIooFoHIBBFoHAAJGooooJGCCxoKoEEooK
925,11,BBCCKoooHIKoAAHIKoGoxoooGooJooGEEJFF
926,11,IoCCDDIEEEKLxAAoKLoJoFFooJGGGxoJoooo
927,11,GHBBKoGHoJKoGAAJooxoIDDxooIooLFFFooL
928,11,oxoJCCHooJKoHoAAKLIoxEELIFFFGGoooooo
929,11,IooKBBIooKCCIoAALoJDDDLoJEEEFFGGHHHo
930,11,BBBoxoHoooJKHAAoJKDDIEExooIooLooGGGL
931,11,ooHBBBooHCCJoAAIoJDDDIoooooxoooFFGGG
932,11,HBBBCCHJDDEEHJAAKLIoooKLIoooKxGGGooo
933,11,BBCCJoooIoJoAAIoJoGHooooGHDDEEoHFFFo
934,11,FoHIBBFoHIKoFAAJKoCCoJDDoGoooLoGEEoL
935,11,ooxoCCoIooLMGIAALMGIKDDNHJKooNHJEEFF
936,11,xCCCoIFooHoIFAAHooooGDDxooGoooooGooo
937,11,GHJBBBGHJoKoGIAAKooIoooooooxDDEEFFFo
938,11,GBBBooGooooJHoAAoJHCCDDJHooIoooxoIFF
939,11,oxoICCoooIJKooAAJKDDDEELoFFFoLoGGGHH
940,11,BBCCCLoDDoKLoIAAKLoIJoEEooJoooFFxoHH
941,11,BBoxoxooooJKAAooJKHEEEFFHooIGGHooIoo
942,11,BBCCooDDDEEoIAAKooIoJKooxoJKooooJGGx
943,11,oGHBBBoGHIJoAAHIJoCCDDKooEEoKooFFooo
944,11,GBBBoxGooHooGAAHoJooxEEJoooIFFoooIoo
945,11,oBBCCLooHDDLAAHIKoooxIKooooJKooFFJGG
946,11,JCCDDNJoooMNxoAAMoKEELFFKooLGGoooxII
947,11,GBBBCCGooDDDGAAJoKHoIJoKHoIooxFFIooo
948,11,oooooKooHBBKAAHoJKGCCCJoGxoIEExooIoo
949,11,EooBBoEoooGoEAAoGoCCCoGoooFDDDooFooo
950,11,BBCCxoooooKoAAoJKoEEEJKoIoFFooIGGHHo
951,11,GBBICCGoHIoJAAHooJxEEEoJoooooooFFooo
952,11,HCCooLHoJooLxoJAALIooKDDIEEKFFIooGGG
953,11,FBBBCCFooIJKGAAIJKGHDDJLGHoooLEEoooL
954,11,oooxoLoooIJLxAAIJLHoDDDoHoEEKoFFGGKo
955,11,GBBBCCGoIoJKAAIoJKHDDxoLHooooLFFoooL
956,11,EGooooEGBBCCAAHIJoFoHIJoFoHDDooooooo
957,11,BBBCCoxEEoMoAAooMoKLFFGGKLHHHoIIIJJo
958,11,HBBCCCHJDDEEHJAAoLIooooLIooKoxGGGKoo
959,11,oBBCCLDDIooLHoIAALHEEKooxoJKooooJGGG
960,11,GooBBBGCCCDDAAoIJKHooIJKHoooJxFFFooo
961,11,ooooHoBBBoHoAAGoHoooGCCoDDDoooEEFFoo
962,11,GIBBCCGIoDDoHJAAKoHJooKoHEEoLoFFooLo
963,11,oooxooHooKCCHAAKooHoJDDLIoJEELIFFxoo
964,11,ooFGBBooFGHxoAAoHIoooooIoDDDEEoooooo
965,11,oxoCCCooxooooAAoHIEEEoHIooGoFFooGooo
966,11,FoooooFooxoIFAAooIoxDDoIooGHEEooGHoo
967,11,GBBCCCGooKLMGAAKLMHooKoxHIJooooIJEEx
968,11,xCCDDoJoooLoJAAoLoKoEEFFKoGGGMHHIIIM
969,11,BBCCoJoooIoJAAoIooGDDxooGoHFFFGoHooo
970,11,oxoICCoHoIoooHAAJoDDDoJoooxFFoGGGooo
971,11,BBBHIooCCHIoAAFoIooEFooooEGooooEGDDD
972,11,oGBBBJoGHIoJAAHIoKoCCCoKooooooxEEFFo
973,11,BBCCoxHEEEoMHAAooMHJKFFFIJKoLoIJGGLo
974,11,oBBooooCCIxKAAHIJKoGHoJooGEEFFoooooo
975,11,HoBBBoHxDDooHAAJooxIoJFFoIGGKoooooKo
976,11,ooIJBBxoIJLMHAAKLMHDDKEEooooooFFxooo
977,11,FGooooFGBBCCAAIJKooHIJKooHooxoEEoooo
978,11,oooooJBBCCoJAAoIoJoooIDDEEEFFoGGGHHo
979,11,HBBBooHooJooIAAJooIxoJDDIxFFoKGGoooK
980,11,xHCCDDoHooJKoAAoJKooIEELooIooLFFFoox
981,11,BBCCIoDDooIooGAAIooGoHoooxoHoooooHFF
982,11,ooHBBKooHJoKAAIJoKGoICCCGDDoooGEExoo
983,11,ooFGBBooFGoKAAFHIKoxoHIooEoHJooEDDJo
984,11,GoJBBBGoJCCCGAAoKLHIDDKLHIoooMEEooxM
985,11,ooBBoJoooHIJAAoHIJGoCCDDGEEFFFGooooo
986,11,oDEGBBoDEGHIoDAAHIooFooIooFoCCooFooo
987,11,oBBBIoCCDDIooAAGIoooFGooooFHooooFHEE
988,11,oBBCCNxEEoMNJKAAMNJKFFGGJLooHHoLooII
989,11,IoooooIoBBxLooJAALxoJEELoFFKooGGGKHH
990,11,EBBoxoEoGoHoAAGoHooFGDDooFoooooFoooo
991,11,ooIoBBooICCCoGAAJKoGooJKoHooJxoHEEFF
992,11,oooxxoooGoooAAGooooFGDDooFoHIoEEEHIo
993,11,ooGBBxooGHJKoAAHJKoFoIJooFxIoooFEEEo
994,11,IoooooIBBBCCAAooJKDDEEJKoooFFxooHHHo
995,11,oIJBBooIJoKooIAAKoxDDoooHEEFFoHGGGoo
996,11,oooooIBBoooIoGAAoIoGoHoooxoHDDooEEFF
997,11,FBBCCCFoHIooAAHIoooDDIoJoGEEoJoGoooo
998,11,oBBxooooHJoxAAHJoKoGEEoKoGIooKFFIooo
999,11,oooooHooxoGHooAAGHooEFCCooEFooDDDFoo
1000,11,oGoooxoGCCJLAAHIJLooHIDDooooKooxFFKo
1001,11,ooooxoCCoIJKAAoIJKHDDIEEHoooooFFxooo
1002,11,xCCJoKoooJoKAAIooKHoIDDoHoxoooHFFFGG
1003,11,xKCCMoIKooMoIAALooJDDLEEJoFFFoGGGHHo
1004,11,BBBoxoGHooJKGHAAJKGoIDDxooIooLFFFooL
1005,11,HxCCoKHooJoKHAAJooooIooxooIEEEFFFGGo
1006,11,xICCDDoIoEEEAAooJKHoooJKHFFGGLoooooL
1007,11,xCCxooooKoLoAAKoLoJoEEFFJGGGoMHHHIIM
1008,11,BBBooNJKCCCNJKAAMNDDLoMoxoLoFFGGHHxo
1009,11,ooFBBoooFGooAAFGooEooGCCEDDoHoEoooHo
1010,11,oxCCCoDDoLMoIAALMoIxKFFoJoKoooJGGHHo
1011,11,BBBCCoooKxEEAAKooooJFFxLoJHHHLIIIooo
1012,11,ooooJoooHIJoAAHIJoGBBCCoGoDDDoGEEFFo
1013,11,ooxoooooGoCCAAGooHoooooHDDDooHooEEFF
1014,11,oooxCCDDoJKoHAAJKoHoIJooxoIFFooGGGoo
1015,11,oBBBIJoCCCIJAAoGIJFooGooFooHooFDDHEE
1016,11,BBoooJGCCxoJGoHAAJxoHIoooooIFFoooooo
1017,11,oooIooxCCIooGAAJooGoHJooooHDDxooFFoo
1018,11,oIBBBooICCDDAAooJKHoooJKHoooxKHFFFGG
1019,11,oBBHCCoooHoJooAAIJoxEEIKooooxKoooGGG
1020,11,BBBoHIooGoHIAAGooJFCCxoJFooEEJFooooo
1021,11,IJBBCCIJooKLIJAAKLDDooxLooooFFoGGGHH
1022,11,ooIBBxooIDDLAAIJKLEEEJKooFFxoooHHooo
1023,11,ooIJBBCCIJKLGHAAKLGHDDDoooooooEExooo
1024,11,oooJooBBoJKoIAAJKoICCCDDxFFGGLooHHoL
1025,11,GxCCIJGDDDIJAAooIJoooHoooEEHFFoooooo
1026,11,BBCCxoooEELoooAALoxoJKGGIoJKoMIoHHHM
1027,11,BBCCxooooLEEAAoLooJKFFFMJKGGoMxIIIoo
1028,11,oBBCCKooooJKoIAAJKoIDDEEoFFGGGooooHH
1029,11,oBBoooxDDooJAAHooJooHEEEooHIooxGGIoo
1030,11,BBCCCIDDDoHIAAooHoGEEoFFGoooooGooooo
1031,11,ooFGBBooFGHIoAAoHIooooHxoDDEEooooooo
1032,11,oxoCCCoooooIoAAoHIxEEoHJooGFFJooGooo
1033,11,oBBHCCooGHIoAAGHIJoooooJoDDDoKooxFFK
1034,11,oBBxooooHoJKAAHoJKDDEEJoooxIoooooIGG
1035,11,FoGHBBFoGHIoFAAHIKoxDDJKooooJxoooooo
1036,11,GBBCCCGooDDDHAAJKLHooJKLHoIoKxFFIooo
1037,11,xooCCCoooIoooAAIooooHDDDoxHFFJoGGGoJ
1038,11,oBBxIooGooIooGAAJoDDHoJoooHEEoFFFooo
1039,11,oooooKBBooJKAAooJKGCCIxoGoHIooxoHIFF
1040,11,ooooooooEFGIAAEFGIooEFBBooooHJCCDDHJ
1041,11,GoIBBBGHICCoGHAAJoooooJooxooxoFFFooo
1042,11,oHBBoxoHDDDKAAIJoKooIJEEooooooFFGGGo
1043,11,GoooBBGCCCDDAAoHIJEEoHIJoFFFIKoooooK
1044,11,IBBLoMIooLoMAAKooMCCKoooJxEExoJGGHHH
1045,11,ooGHBBFoGHoJFAAoIJCCDDIKooooxKoooooK
1046,11,BBooxoGDDoLMGIAALMHIJEEEHIJKooHFFKoo
1047,11,GIBBCCGIoooLHIoAALHDDDKoHoJoKxooJFFo
1048,11,ooBBoxoooHIJAAoHIJGxoHEEGoooooGFFFoo
1049,11,oooooJBBoooJAAoooJoHCCxooHxIFFGGGIoo
1050,11,xoooKoFooJKoFAAJKoGHICCoGHIooooxEEoo
1051,11,oooKBBoxJKoLHIJAALHIDDDxooooooFFGGoo
1052,11,BBBoHIFoooHIFAAoHIooGCCoxoGEEooooooo
1053,11,oxCCCooDDoKLoAAJKLoHIJEEoHIoooooxGGG
1054,11,oxCCMNoDDLMNoAALooooKEEEFFKGGoHHIIxo
1055,11,IBBBooIoCCoxIAAKooEEJKFFooJGGLHHHooL
1056,11,oBBBCCDDDoLMAAooLMKEEFFxKooHHoIIJJJo
1057,11,GBBBooGxoooxHIAAoKHIoooKHooJEEFFFJoo
1058,11,HoBBxKHDDooKAAIooLooIEELxGGJoLoooJoo
1059,11,oBBBoHooCCoHoAAFoHooEFooooEGDDoooGoo
1060,11,BBBCCJooDDDJoAAoIJEEFFIoooHGGoooHooo
1061,11,HBBBCCHJDDEEIJAAoLIFFKoLIooKGGoooooo
1062,11,oGoxxooGooKooHAAKooHIJDDooIJoLoEEFFL
1063,11,oBBBoooCCCoJooAAoJoxEEoJoxoIGGoooIHH
1064,11,oooLBBxooLDDKoAAMoKEEEMooxGGHHIIJJoo
1065,11,BBBCCMDDoooMAAoooMKEEEooKxoLGGHHxLJJ
1066,11,oooJBBooIJoKooIAAKCCIoxooHoooxoHFFGG
1067,11,oBBICCoooIDDAAoIJooEEEJoooFFKoGGHHKo
1068,11,ooooIKFoooIKFAAoJKBBooJoGHCCDDGHoEEE
1069,11,oBBxDDxFFoKLAAJoKLooJGGoHHIIoooooooo
1070,11,FoBBBoFoxooKAAHooKGoHIJoGDDIJxoooooo
1071,11,oxCCJKooIoJKAAIooKHDDEEoHoFFFoxooooo
1072,11,oJBBCCoJKooLAAKooLIDDxoxIGGGooHHHooo
1073,11,BBCCKLooxJKLAAIJooHoIEEEHoooooHFFGGo
1074,11,BBooxoGoooKLGoAAKLHoIJDDHoIJooHEExoo
1075,11,ooBBoJoooIoJFAAIoJFoHoooGoHCCCGDDDEE
1076,11,GBBBoxGDDDoLHIJAALHIJKEEoIoKoooooxoo
1077,11,BBoIooGooIJKGAAIJKooHCCCooHoooxoEExo
1078,11,oxHoCCooHoIooAAoIKDDDoJKoEEoJxoooGGo
1079,11,GBBBCCGoooIJAAooIJoooHIxoooHEEooFFFo
1080,11,ooxCCKooDDJKGoAAJoGEEEJooHoIFFoHoIoo
1081,11,ooBBBLCCCoKLHAAoKLHJoDDDIJooEEIFFGGG
1082,11,ooBBoooCCCoJooAAoJDDDEEJoooIFFGGGIHH
1083,11,oooIoooooIJKAAoIJKGBBCCoGoHDDxxoHooo
1084,11,ooHIBBGoHIxKGAAoJKoxEEJLoooFFLoooooL
1085,11,oxCCIoooGHIJAAGHIJEFDDDKEFoooKEooooo
1086,11,BBCCoKoDDDoKAAoJoKHIoJEEHIooooHFFFGG
1087,11,oBBoJKoxDDJKAAGIJKooGIoooFHooooFHEEE
1088,11,oHBBBooHJCCLAAJoKLGDDoKxGIFFFooIoooo
1089,11,ooGoBBooGoooAAGooooxoDDIEEEoHIFFFoHo
1090,11,oBBJCCooIJoLAAIJKLDDEEKooFFoxooHHHoo
1091,11,IKBBCCIKoDDxJKAALMJoooLMJoxoGGHHoooo
1092,11,FBBCCCFooIDDFAAIJKGooIJKGHoooLoHEEoL
1093,11,ooFoooooFBBHAAFooHoECCoIoEoGoIDDDGoo
1094,11,BBCCCKooooJKGAAIJKGoHIDDooHoooxFFFoo
1095,11,BBBoooHJCCCoHJAAMoDDKLMoIoKLEEIFFGGo
1096,11,BBBoooICCCLxIAAoLMEEJKoMooJKFFGGGHHo
1097,11,BBBCCoooxKLMAAJKLMHIJEEoHIooooHFFxoo
1098,11,ooxxoooooIoJAAoIoJFGDDDJFGHoooEEHooo
1099,11,ooHIooooHIBBAAHooKooooJKoGCCJxoGEExo
1100,11,BBooIJFoooIJFAAoIJGHooooGHCCDDoHoEEo
1101,11,BBBoooHCCxEEHAAooKHoIJoKooIJFFGGGooo
1102,11,HBBCCCHDDDJKAAoIJKoooIEEoooooLFFGGGL
1103,11,GHBBCCGHIDDDAAIoJooEEoJoooooxooooooo
1104,11,BBooooGCCCoKGHAAoKGHIDDKoHIJooooxJFF
1105,11,ooxJCCHooJDDHoAAKLEEooKLIFFFoxIooooo
1106,11,oGHBBBoGHIoKAAHIJKxDDoJooEEoooooooxo
1107,11,xoICCLGHIoJLGHAAJLDDooKoooooKoEEooxo
1108,11,oIBBBooIoJCCAAoJoKDDDEEKHooFFFHooGGG
1109,11,ooooxJoCCoIJoAAoIJoGHooooGHDDDooEEFF
1110,11,GBBCCoGoHDDDAAHoIKoEEoIKoFFoJoooooJo
1111,11,ooHBBBoGHoIJoGAAIJoCCoxJoEEoooFFFooo
1112,11,oBBKCCDDoKLoIJAALoIJEEEoxoooxoHHoooo
1113,11,FBBHooFoGHooAAGoooooGCCooxEEIoooooIo
1114,11,oxCCxooooLEEAAoLoMFFGGoMKHHHooKIIIJJ
1115,11,BBBoJKooGoJKAAGIoooFHICCoFHooooDDxoo
1116,11,oFBBoIoFCCoIAAGHoIooGHDDooGooooooxoo
1117,11,xoCCDDEEFFNOLMAANOLMGGHHIIoooxKKoooo
1118,11,ooooHoBBooHoEAAoHoEoGoCCFoGooIFDDDoI
1119,11,FooHooFooHoJGAAHoJGoBBBoCCooIKDDEEIK
1120,11,ooEGBBooEGHoAAFGHIooFCCIoooooJoDDDoJ
1121,11,oooooJBBoHIJAAoHIJGoooCCGDDDEEGooFFF
1122,11,oooooLoBBoKLGAAoKLGoJCCCHIJoDDHIEEFF
1123,11,oooooIDoooHIDAAoHJEoFBBJEoFGCCooFGoo
1124,11,oxoJCCooHJooooHAAKooIDDKooIEExoGGooo
1125,11,oBBBooooCCJKAAHoJKooHDDKooHIxooxoIGG
1126,11,GBBBCCGoDDEEAAHoIJooHoIJooHooKoFFooK
1127,11,oxCCJKGooIJKGAAIJoooHxooooHEEEooFFFo
1128,11,IoBBxoIoDDLoJoAALoJEEKFFoooKoMGGHHoM
1129,11,ooBBoIooxGHIoAAGHIooFGDDooFEEooooooo
1130,11,oGBBBooGoHIJAAoHIJFooHxoFoDDooFEEEoo
1131,11,FBBBCCFHooJKGHAAJKGooIooGooIDDEEoooo
1132,11,ooHCCKooHoJKxoAAJoGDDEEoGooIooFFFIoo
1133,11,ooooHIooEoHIAAEoHIooFGooCDFGooCDFGBB
1134,11,FBBCCCFoHIJKAAHIJKooHooLoGoooLoGDDEE
1135,11,EBBooHEoFCCHEoFAAIoooGoIoooGDDoooGoo
1136,11,GooBBoGoooIJAAooIJoxDDIoooHoooEEHFFo
1137,11,ooHBBxDDHEEKGAAIoKGooIoKoooJoooooJFF
1138,11,xCCLDDEEKLFFJoKAANJGGoMNxoooMOoIIooO
1139,11,oxCCoLDDoJKLAAoJKMIEEEoMIoFFoMIoGGHH
1140,11,ooooxooooGHIoAAGHIooFGCCooFDDoooFEEo
1141,11,oEFBBBoEFGHJoAAGHJooooIJooooIoooCCDD
1142,11,FBBBooFoGHooAAGHoooooHCCoooooIoxEEoI
1143,11,HoBBoKHCCCJKAAoIJKDDoIoooooxoooFFGGG
